recommendationid,language,review,voted_up,timestamp_created,timestamp_updated,author.playtime_forever,author.playtime_at_review,steam_purchase,received_for_free,votes_up,votes_funny,weighted_vote_score,comment_count
224739658,english,"overhyped and pretty trash.  

[THE GAME LETS YOU *PICK A ROUTE*]

manually do the labor of walking around and hitting the same early mobs
run into random treasure
then hit the boss. 

the game could do this for you but it pretends to take you on your own adventure, but you'll route the same way every time.  

instead of it being a card game you just blast 0-1-2-3-4-5 etc card combos in order with zero regard to what's going on, since nothing matters but the combo.  GG",False,1777878495,1777878495,103,103,True,False,1,0,0.53125,0
224739599,schinese,dope ♥♥♥♥,True,1777878394,1777878394,1185,828,True,False,0,0,0.5,0
224739243,english,"10/10 would recommend. Super fun, well balanced, super addictive.",True,1777877817,1777877817,986,561,True,False,0,0,0.5,0
224739115,schinese,nice,True,1777877628,1777877628,854,463,True,False,0,0,0.5,0
224739055,english,Poncle does it again. I'm glad this game had the Vampire Survivors connection otherwise I would have missed this gem.,True,1777877515,1777877515,493,313,True,False,0,0,0.5,0
224738992,schinese,很不错的创新，就是流程有点短了，十几小时死神就通了就没啥玩的了，希望尽快出dlc,True,1777877402,1777877402,1198,1198,True,False,0,0,0.5,0
224738967,spanish,Entretenido juego de cartas con combates rápidos y una exploración de mazmorras sencilla.,True,1777877364,1777877364,830,830,True,False,0,0,0.5,0
224738856,english,Really fun rogue like deck builder but with the Vampire Survivor twists. Very replayable,True,1777877155,1777877155,705,230,True,False,0,0,0.5,0
224738831,schinese,"爽的没边了
缺点就是差一个按费用给手牌排序的功能，牌太多鼠标老会点错",True,1777877113,1777877113,1396,942,True,False,0,0,0.5,0
224738747,english,"this is a recommendation, albeit with some caveats. 
when i learned they were making a deckbuilder spinoff of one of my favorite games I was stoked, incredibly so. for the demo and about the first 5-7 hours of the game. 
my main problem is this: it's not fun to get strong in this game. 
it is incredibly easy to cycle your deck pretty much infinitely through the use of this game's titular wild cards. once your deck gets big enough you spend significantly more time rifling through and scaling your deck as opposed to actually dungeon crawling. the appeal of big numbers wears off really fast, which never happened in vampire survivors, even now. there is a rudimentary infinite prevention in place (and a fairly useless ""uncrackable"" gem you get for weathering it) but again, just kind of adds to the tedium. I didn't really feel smart, or that I was accomplishing anything for creating synergies with different weapons, characters, and passive abilities, it just kind of felt like par for the course. 

the other thing that feels similar to this issue is the cards themselves. in vampire survivors you have a vast arsenal of different weapons with different synergies, coverage and utility. crawlers attempts to replicate that. the weapons function similar how they do in survivors in theory. but because of the above mentioned steamrolling ability they all feel very similar. the only unique ones being the garlic, pentagram, and song of mana. the arcana also don't really have any weapon synergy, offering instead deckbuilding synergy, which again really makes it feel like there aren't any actual builds. 

the actual crawling is solid, it works, but it brings me to another point I'm sort of bummed out about -- the game is just vampire survivors again plot wise. maybe it's a bit silly to say the game has a plot, but you traverse the exact same 5 levels as the base game of the original: mad forest, inlaid library, dairy plant, gallo tower, and cappella magna. these levels are additionally spaced out by the tiny bridge, which was actually one of the more interesting levels of the game, a 1 floor ""dungeon"" where you get into several long battles and have to cobble together a build as you go. but other than that, there are 0 side areas (aside from the hard variations of each stage.) vampire survivors has years of post-launch content which has enhanced the game a ton in my opinion as well as DLC (not even counting the crossovers) so to play a spinoff of the game with basically none of that felt like a huge step back. i feel bad saying this cause i know poncle puts alot of effort into this stuff, but it's going to be hard to get excited for post launch content for this game if it's just going to be stuff from the original game again. there are post launch survivors things like the aforementioned tiny bridge and certain cards, but again, it feels a little disappointing to see so much less, and i just kind of meandered through 20 hours of game, unlocking everything but not feeling like i accomplished anything. 

im not even a huge fan of super hard games. vampire survivors has several characters that are literally invincible. but i think survivors' wealth of post launch features and additions combined with its more robust unlock system make a game that's literally an auto battler more engaging than a card game. you will get your money's worth, as is the case for survivors, but you should at least be informed as to what you're getting.",True,1777876974,1777876974,1235,1235,True,False,1,0,0.523809552192687988,0
224738606,tchinese,"積八好玩
比隔壁那座塔好玩",True,1777876744,1777876744,1004,836,True,False,0,1,0.5,0
224738604,schinese,天空飘来五个字，爽爽爽爽爽,True,1777876742,1777876742,286,286,True,False,0,0,0.5,0
224738490,english,"18 hours of solid gameplay from start to finish.
Really funny to 'accidentally' my way into winning runs and cool discoveries. Very intuitive gameplay and the levels are ""kinda long"" but not annoyingly so.
I expected more content like the Vampire Survivor game. It has way less characters and items than I was hoping for.
The only real con i have is the cat witch's voice over is atrocious. Disappointed I cant play my favorite character from the OG game because she sounds so bad in this one.
If you like Megabonk, the OG game and Slay the Spire or card based rogue like games, you're gonna like this one.",True,1777876530,1777876530,1111,1111,False,False,0,0,0.5,0
224738473,tchinese,"簡單來說 8/10
這就是休閒娛樂遊戲該有的設計,簡單,上頭,完整的核心機制
不靠垃圾內容/局外去噁心玩家來取得更高的遊戲黏性
我玩殺時間的單機要的就是這樣的體驗感
體量完全對的上價格 

少的兩分主要是,遊戲在一身的優點中的幾個缺點
然而這個缺點是沒辦法忽視的

1.遊戲難度
說真的,尾王,詐靈,一定程度上也太廢了
即使是+了100%的怪物屬性仍然還是太廢了
或者說,冰卡太強了,而他們的傷害又太高了,變成你不用冰卡扛不過
你用了冰卡那個王就是GWW 滿 矛盾的狀況

2.移動方式
移動方式真的需要在優化一下,一直轉來轉去的其實滿煩的

3.手牌UI跟排序
當堆疊之後,手牌變多就會導致出牌困難
手上的牌擠到幾乎點不到
同時由於排序是錯亂的 
不是按照顏色排序,也不是按照費用排序
所以牌有可能是011001031002130 這樣排,找牌真的滿困難的
然後拿抽牌的卡由於連擊的問題導致她會自己停下來不把牌抽上來
然後當你想要選下一張牌的時候又會忽然抽上來
然後就亂了,有時候會因為這樣按錯牌

4.聖物的取得順序很糟糕
遊戲加速的聖物放太後面
overkill的聖物也放太後面
overkillplus的聖物也太後面
overkillplusall的聖物放在最後一關這個我更不能理解了
我打到這裡都已經幾乎把錢賺完了,最強的ok的系統居然在最後
你說拿到這個之後你前面會有更多錢能拿去打金幣流
.. 但 老哥 我正常1000貪欲不卡金幣的情況
一場都能到10W+ 你說我再去玩一把100萬的
其實也改變不瞭多少,然後就變成我也不需要錢了
那我拿到這個okpa的系統一點用都沒有


以上,但 遊戲還是很棒


",True,1777876497,1777876497,1349,1273,True,False,0,0,0.5,0
224738449,english,man how does the developer come up with all this amazing ♥♥♥♥? ♥♥♥♥♥♥♥ great game,True,1777876459,1777876459,458,250,True,False,0,0,0.5,0
224738444,spanish,"Este juego es una puta locura, si te gustan las construcciones de mazo y los roguelite este juego no te va a defraudar, llega un momento en el juego en el que desbloqueas llevar tres personajes al mismo tiempo, ahi es cuando se empieza a volver loco la cantidad de combos que puedes hacer.",True,1777876455,1777876455,577,357,True,False,0,0,0.5,0
224738364,english,"Boring. No real decisions, just play all.",False,1777876320,1777876320,38,38,True,False,1,0,0.52702707052230835,0
224737691,schinese,"没啥深度，但是爽游不需要深度，和前作一样就是奔着爽去的，后面数值就崩了。

玩起来很上头，但是体量不大，在十多个小时就结束了，大概率和前作一样会一直出dlc。

好游戏，不过没法多玩，腻的快。",True,1777875212,1777875212,901,901,True,False,0,0,0.5,0
224737250,russian,taking back to 286 PC era,True,1777874457,1777874457,1116,436,True,False,0,0,0.5,0
224737065,english,get all the wild cards. make the bloody tear into a wildcard and crit your way to success.,True,1777874114,1777874114,1799,1096,True,False,0,0,0.5,0
224736942,english,"I am certainly enjoying the new game. It's not (for me at least) as addictive as Vampire Survivors. I finish 1-3 runs and I'm ready to play something else. It's not that it's difficult, but it gets a bit draining. Perhaps tedious to a degree.

That said, I really enjoy it. I love that they've mixed VS and the things which made it so fun, with the old style Wizardry game style (Did anyone ever refer to those as a ""Crawler""?). All the gamer culture references and such that existed in VS are here in VC as well. But somehow they're provided in a way that makes them feel more like a joke you like, retold in a fun way. As opposed to a joke you used to like, retold again and you wish they'd stop. Though the references are there and recognizable, they don't feel 'tired' or worn out.

Aside from that it's got the rogue like card game elements of games like Slay the Spire or Night of the Full Moon, and as I mentioned, displayed against a backdrop of Wizardry style gameplay.

Then there's the soundtrack. Same great retro vibe as the music from VS, if you enjoy that I'm sure this will get you going just as well.

And like Vampire Survivors, with some smart play, good preparation in town, and a bit of luck on your pulls and upgrades, you can absolutely break the game and punish it for trying to stop your crawler advance. So it's not a matter of whether the game has exploits or what have you, those loop holes exist for you to use and abuse them. It's part of the game, and part of why we love to push just one more round. Advance just one more set of achievements. Earn just a bit more gold in the next round, so we can buy that upgrade that will make breaking things that much better.

Now, I desperately need a Vampire Survivor's take on Skyrim. I'm sure it's 10 years down the road. But it undoubtable will be a better game that whatever Bethesda ekes out for Elder Scrolls VI.",True,1777873919,1777874077,1692,1081,True,False,0,0,0.5,0
224736894,spanish,"La droga continua. 
Empece a jugarlo hoy y por lo que veo lograron expandir el universo de vampire survivors con una fidelidad sin paralelos. impecable trabajo muchachos.",True,1777873849,1777873849,951,51,True,False,0,0,0.5,0
224736410,schinese,"爽就好了。
果然做柏青哥的才知道什么是正反馈~",True,1777872994,1777872994,727,727,True,False,0,0,0.5,0
